GEOID20,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOIDFQ20,NAME20,MTFCC20,UR20,UACE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,HOUSING20,POP20,Shape_Length,Shape_Area
261614004001009,26,161,400400,1009,1000000US261614004001009,Block1009,G5040,U,02602,S,27331.000000000000000,0.000000000000000,+42.2656816,-083.7319507,39.000000000000000,90.000000000000000,0.007419629696576,0.000002982251817
261614003003005,26,161,400300,3005,1000000US261614003003005,Block3005,G5040,U,02602,S,16954.000000000000000,0.000000000000000,+42.2760128,-083.7300146,43.000000000000000,143.000000000000000,0.005860859975507,0.000001850262115
261614003003004,26,161,400300,3004,1000000US261614003003004,Block3004,G5040,U,02602,S,19099.000000000000000,0.000000000000000,+42.2758186,-083.7288957,73.000000000000000,199.000000000000000,0.005961709443932,0.000002084361090
261614003002003,26,161,400300,2003,1000000US261614003002003,Block2003,G5040,U,02602,S,31909.000000000000000,0.000000000000000,+42.2712140,-083.7306732,19.000000000000000,88.000000000000000,0.007491660394510,0.000003482053318
261614003002002,26,161,400300,2002,1000000US261614003002002,Block2002,G5040,U,02602,S,42465.000000000000000,0.000000000000000,+42.2714433,-083.7285634,16.000000000000000,111.000000000000000,0.008541321786710,0.000004634016609
261614003003011,26,161,400300,3011,1000000US261614003003011,Block3011,G5040,U,02602,S,46863.000000000000000,0.000000000000000,+42.2721801,-083.7252309,19.000000000000000,91.000000000000000,0.009174685427524,0.000005114018045
261614004001007,26,161,400400,1007,1000000US261614004001007,Block1007,G5040,U,02602,S,22208.000000000000000,0.000000000000000,+42.2659691,-083.7259621,30.000000000000000,77.000000000000000,0.007745844536271,0.000002423211922
261614004001000,26,161,400400,1000,1000000US261614004001000,Block1000,G5040,U,02602,S,55831.000000000000000,0.000000000000000,+42.2688877,-083.7262730,42.000000000000000,129.000000000000000,0.010579068558840,0.000006092354598
261614053003015,26,161,405300,3015,1000000US261614053003015,Block3015,G5040,U,02602,S,30807.000000000000000,0.000000000000000,+42.2707956,-083.7239915,10.000000000000000,85.000000000000000,0.007934208901560,0.000003361830542
261614053006001,26,161,405300,6001,1000000US261614053006001,Block6001,G5040,U,02602,S,18273.000000000000000,0.000000000000000,+42.2697111,-083.7236420,7.000000000000000,22.000000000000000,0.006529048007849,0.000001993956250
261614004003000,26,161,400400,3000,1000000US261614004003000,Block3000,G5040,U,02602,S,18660.000000000000000,0.000000000000000,+42.2641344,-083.7265254,18.000000000000000,58.000000000000000,0.006262126170648,0.000002036045712
261614053003014,26,161,405300,3014,1000000US261614053003014,Block3014,G5040,U,02602,S,23103.000000000000000,0.000000000000000,+42.2706587,-083.7213849,15.000000000000000,29.000000000000000,0.006928953723336,0.000002521093483
261614053002006,26,161,405300,2006,1000000US261614053002006,Block2006,G5040,U,02602,S,11800.000000000000000,0.000000000000000,+42.2763479,-083.7230162,10.000000000000000,19.000000000000000,0.005141760544543,0.000001287777448
261614053003008,26,161,405300,3008,1000000US261614053003008,Block3008,G5040,U,02602,S,56681.000000000000000,0.000000000000000,+42.2740307,-083.7198042,16.000000000000000,29.000000000000000,0.010774872384488,0.000006185603893
261614053003013,26,161,405300,3013,1000000US261614053003013,Block3013,G5040,U,02602,S,61040.000000000000000,0.000000000000000,+42.2715929,-083.7191093,25.000000000000000,69.000000000000000,0.011153962621554,0.000006661121351
261614053002003,26,161,405300,2003,1000000US261614053002003,Block2003,G5040,U,02602,S,22996.000000000000000,0.000000000000000,+42.2754221,-083.7175115,11.000000000000000,22.000000000000000,0.006625524974307,0.000002509652320
261614053002009,26,161,405300,2009,1000000US261614053002009,Block2009,G5040,U,02602,S,14572.000000000000000,0.000000000000000,+42.2768027,-083.7200151,6.000000000000000,23.000000000000000,0.005108324143875,0.000001590323271
261614053002010,26,161,405300,2010,1000000US261614053002010,Block2010,G5040,U,02602,S,7063.000000000000000,0.000000000000000,+42.2754079,-083.7200386,2.000000000000000,8.000000000000000,0.003808658983109,0.000000770785977
261614053002048,26,161,405300,2048,1000000US261614053002048,Block2048,G5040,U,02602,S,15576.000000000000000,0.000000000000000,+42.2753849,-083.7189702,5.000000000000000,18.000000000000000,0.005277918986621,0.000001699855162
261614053006004,26,161,405300,6004,1000000US261614053006004,Block6004,G5040,U,02602,S,15306.000000000000000,0.000000000000000,+42.2687127,-083.7224298,11.000000000000000,16.000000000000000,0.005354988588053,0.000001670176482
261614053006005,26,161,405300,6005,1000000US261614053006005,Block6005,G5040,U,02602,S,38670.000000000000000,0.000000000000000,+42.2665938,-083.7248430,19.000000000000000,42.000000000000000,0.009459298927634,0.000004219587932
261614053003016,26,161,405300,3016,1000000US261614053003016,Block3016,G5040,U,02602,S,72422.000000000000000,0.000000000000000,+42.2690039,-083.7192673,41.000000000000000,121.000000000000000,0.014842798493251,0.000007902771276
261614053006007,26,161,405300,6007,1000000US261614053006007,Block6007,G5040,U,02602,S,9299.000000000000000,0.000000000000000,+42.2641576,-083.7248674,7.000000000000000,26.000000000000000,0.003855804467021,0.000001014614870
261614053004008,26,161,405300,4008,1000000US261614053004008,Block4008,G5040,U,02602,S,152388.000000000000000,0.000000000000000,+42.2635030,-083.7151102,50.000000000000000,139.000000000000000,0.023975276012248,0.000016627769231
261614053006011,26,161,405300,6011,1000000US261614053006011,Block6011,G5040,U,02602,S,20319.000000000000000,0.000000000000000,+42.2645719,-083.7215951,12.000000000000000,38.000000000000000,0.005887269980340,0.000002217086483
261614053003005,26,161,405300,3005,1000000US261614053003005,Block3005,G5040,U,02602,S,178172.000000000000000,0.000000000000000,+42.2712005,-083.7129486,75.000000000000000,187.000000000000000,0.025752993553807,0.000019443129459
261614053004001,26,161,405300,4001,1000000US261614053004001,Block4001,G5040,U,02602,S,75586.000000000000000,0.000000000000000,+42.2679465,-083.7112981,31.000000000000000,77.000000000000000,0.015474443321339,0.000008247951111
261614053004002,26,161,405300,4002,1000000US261614053004002,Block4002,G5040,U,02602,S,62533.000000000000000,0.000000000000000,+42.2688156,-083.7133995,20.000000000000000,58.000000000000000,0.011216572348220,0.000006823677038
261614053004009,26,161,405300,4009,1000000US261614053004009,Block4009,G5040,U,02602,S,50467.000000000000000,0.000000000000000,+42.2636003,-083.7132129,23.000000000000000,57.000000000000000,0.010505363545632,0.000005506550616
261614004002008,26,161,400400,2008,1000000US261614004002008,Block2008,G5040,U,02602,S,17835.000000000000000,0.000000000000000,+42.2634476,-083.7367581,38.000000000000000,77.000000000000000,0.005650780165892,0.000001946067378
261614004002013,26,161,400400,2013,1000000US261614004002013,Block2013,G5040,U,02602,S,13292.000000000000000,0.000000000000000,+42.2622539,-083.7344592,29.000000000000000,60.000000000000000,0.004858552990405,0.000001450332587
261614004002014,26,161,400400,2014,1000000US261614004002014,Block2014,G5040,U,02602,S,13585.000000000000000,0.000000000000000,+42.2622943,-083.7333936,22.000000000000000,35.000000000000000,0.004908704893361,0.000001482230728
261614052001008,26,161,405200,1008,1000000US261614052001008,Block1008,G5040,U,02602,S,19378.000000000000000,0.000000000000000,+42.2555178,-083.7250942,22.000000000000000,46.000000000000000,0.006331163009335,0.000002114115614
261614046004003,26,161,404600,4003,1000000US261614046004003,Block4003,G5040,U,02602,S,34936.000000000000000,0.000000000000000,+42.2550735,-083.7274167,31.000000000000000,65.000000000000000,0.008606318768232,0.000003811443185
261614046004009,26,161,404600,4009,1000000US261614046004009,Block4009,G5040,U,02602,S,17280.000000000000000,0.000000000000000,+42.2529951,-083.7255112,16.000000000000000,33.000000000000000,0.006162766900682,0.000001885117082
261614052002013,26,161,405200,2013,1000000US261614052002013,Block2013,G5040,U,02602,S,22140.000000000000000,0.000000000000000,+42.2564580,-083.7254634,13.000000000000000,28.000000000000000,0.007307159706599,0.000002415421955
261614004002017,26,161,400400,2017,1000000US261614004002017,Block2017,G5040,U,02602,S,9017.000000000000000,0.000000000000000,+42.2611399,-083.7333836,11.000000000000000,34.000000000000000,0.003971486734999,0.000000983810762
261614004002015,26,161,400400,2015,1000000US261614004002015,Block2015,G5040,U,02602,S,18872.000000000000000,0.000000000000000,+42.2622630,-083.7321216,37.000000000000000,84.000000000000000,0.005859473250484,0.000002059175588
261614149001003,26,161,414900,1003,1000000US261614149001003,Block1003,G5040,U,02602,S,515756.000000000000000,0.000000000000000,+42.2457488,-083.7683483,189.000000000000000,215.000000000000000,0.010856503337514,0.000001765136609
261614045003004,26,161,404500,3004,1000000US261614045003004,Block3004,G5040,U,02602,S,8863.000000000000000,0.000000000000000,+42.2460952,-083.7583565,0.000000000000000,0.000000000000000,0.009824566479436,0.000000966814024
261614045002011,26,161,404500,2011,1000000US261614045002011,Block2011,G5040,U,02602,S,126134.000000000000000,0.000000000000000,+42.2477966,-083.7577317,0.000000000000000,0.000000000000000,0.017312988301430,0.000013759388171
261614045002010,26,161,404500,2010,1000000US261614045002010,Block2010,G5040,U,02602,S,137553.000000000000000,0.000000000000000,+42.2450033,-083.7525011,456.000000000000000,549.000000000000000,0.020180006746322,0.000015004423897
261614046005011,26,161,404600,5011,1000000US261614046005011,Block5011,G5040,U,02602,S,80665.000000000000000,0.000000000000000,+42.2499581,-083.7308899,0.000000000000000,0.000000000000000,0.012359444454819,0.000008799759404
261614004003005,26,161,400400,3005,1000000US261614004003005,Block3005,G5040,U,02602,S,19648.000000000000000,0.000000000000000,+42.2631916,-083.7265145,18.000000000000000,47.000000000000000,0.006366713766518,0.000002143818298
261614004003007,26,161,400400,3007,1000000US261614004003007,Block3007,G5040,U,02602,S,24230.000000000000000,0.000000000000000,+42.2623351,-083.7239303,22.000000000000000,63.000000000000000,0.007637076405644,0.000002643786282
261614052002011,26,161,405200,2011,1000000US261614052002011,Block2011,G5040,U,02602,S,10388.000000000000000,0.000000000000000,+42.2585832,-083.7251873,12.000000000000000,27.000000000000000,0.004412067241337,0.000001133388261
261614046001000,26,161,404600,1000,1000000US261614046001000,Block1000,G5040,U,02602,S,40407.000000000000000,0.000000000000000,+42.2510189,-083.7262719,74.000000000000000,135.000000000000000,0.015657233906605,0.000004408091474
261614046002009,26,161,404600,2009,1000000US261614046002009,Block2009,G5040,U,02602,S,32419.000000000000000,0.000000000000000,+42.2418492,-083.7208616,23.000000000000000,55.000000000000000,0.007738280048462,0.000003536161630
261614052002014,26,161,405200,2014,1000000US261614052002014,Block2014,G5040,U,02602,S,36955.000000000000000,0.000000000000000,+42.2564549,-083.7223460,28.000000000000000,59.000000000000000,0.009284086660611,0.000004031782363
261614053004012,26,161,405300,4012,1000000US261614053004012,Block4012,G5040,U,02602,S,52989.000000000000000,0.000000000000000,+42.2639782,-083.7104024,18.000000000000000,47.000000000000000,0.010983286289677,0.000005781748728
261614052001000,26,161,405200,1000,1000000US261614052001000,Block1000,G5040,U,02602,S,99294.000000000000000,0.000000000000000,+42.2584927,-083.7124204,178.000000000000000,245.000000000000000,0.020238265755301,0.000010833371439
261614052003017,26,161,405200,3017,1000000US261614052003017,Block3017,G5040,U,02602,S,32417.000000000000000,0.000000000000000,+42.2484757,-083.7137514,30.000000000000000,65.000000000000000,0.008044863905248,0.000003536313267
261614052003015,26,161,405200,3015,1000000US261614052003015,Block3015,G5040,U,02602,S,25583.000000000000000,0.000000000000000,+42.2495383,-083.7177578,17.000000000000000,39.000000000000000,0.009749026515853,0.000002790757001
261614056003001,26,161,405600,3001,1000000US261614056003001,Block3001,G5040,U,02602,S,11163.000000000000000,0.000000000000000,+42.2370824,-083.7349653,0.000000000000000,0.000000000000000,0.017061286541740,0.000001217664674
261614053002016,26,161,405300,2016,1000000US261614053002016,Block2016,G5040,U,02602,S,0.000000000000000,1192.000000000000000,+42.2757176,-083.7024387,0.000000000000000,0.000000000000000,0.002070476331422,0.000000130115688
261614005002004,26,161,400500,2004,1000000US261614005002004,Block2004,G5040,U,02602,S,27282.000000000000000,0.000000000000000,+42.2675616,-083.7346560,59.000000000000000,139.000000000000000,0.007875206927851,0.000002976990858
261614003002004,26,161,400300,2004,1000000US261614003002004,Block2004,G5040,U,02602,S,36440.000000000000000,0.000000000000000,+42.2709846,-083.7323369,78.000000000000000,275.000000000000000,0.008255276218425,0.000003976507682
261614004001003,26,161,400400,1003,1000000US261614004001003,Block1003,G5040,U,02602,S,49355.000000000000000,0.000000000000000,+42.2685685,-083.7305697,52.000000000000000,115.000000000000000,0.010068493727220,0.000005385655097
261614003003003,26,161,400300,3003,1000000US261614003003003,Block3003,G5040,U,02602,S,19562.000000000000000,0.000000000000000,+42.2756072,-083.7272559,85.000000000000000,235.000000000000000,0.006454149041306,0.000002134898087
261614004001001,26,161,400400,1001,1000000US261614004001001,Block1001,G5040,U,02602,S,44221.000000000000000,0.000000000000000,+42.2687696,-083.7278184,48.000000000000000,104.000000000000000,0.009811582310368,0.000004825486286
261614053006002,26,161,405300,6002,1000000US261614053006002,Block6002,G5040,U,02602,S,24383.000000000000000,0.000000000000000,+42.2688901,-083.7245878,7.000000000000000,22.000000000000000,0.007037862027106,0.000002660665960
261614053003011,26,161,405300,3011,1000000US261614053003011,Block3011,G5040,U,02602,S,64843.000000000000000,0.000000000000000,+42.2722844,-083.7224178,35.000000000000000,104.000000000000000,0.012989991957139,0.000007076182867
261614053002005,26,161,405300,2005,1000000US261614053002005,Block2005,G5040,U,02602,S,20016.000000000000000,0.000000000000000,+42.2765890,-083.7186551,6.000000000000000,14.000000000000000,0.005805441791271,0.000002184398374
261614053006006,26,161,405300,6006,1000000US261614053006006,Block6006,G5040,U,02602,S,13204.000000000000000,0.000000000000000,+42.2670286,-083.7234178,8.000000000000000,21.000000000000000,0.005042807856143,0.000001440818988
261614052001001,26,161,405200,1001,1000000US261614052001001,Block1001,G5040,U,02602,S,24415.000000000000000,0.000000000000000,+42.2589021,-083.7149302,140.000000000000000,254.000000000000000,0.007970499770250,0.000002663803859
261614004002018,26,161,400400,2018,1000000US261614004002018,Block2018,G5040,U,02602,S,8532.000000000000000,0.000000000000000,+42.2611257,-083.7344344,8.000000000000000,9.000000000000000,0.003862005393573,0.000000930903852
261614046003002,26,161,404600,3002,1000000US261614046003002,Block3002,G5040,U,02602,S,44231.000000000000000,0.000000000000000,+42.2578259,-083.7335229,158.000000000000000,213.000000000000000,0.009390556503753,0.000004825653382
261614008002011,26,161,400800,2011,1000000US261614008002011,Block2011,G5040,U,02602,S,24240.000000000000000,0.000000000000000,+42.2826714,-083.7370357,91.000000000000000,218.000000000000000,0.007605015136550,0.000002645671246
261614005006008,26,161,400500,6008,1000000US261614005006008,Block6008,G5040,U,02602,S,26294.000000000000000,0.000000000000000,+42.2753389,-083.7481841,91.000000000000000,101.000000000000000,0.007127214523610,0.000002869505348
261614006001001,26,161,400600,1001,1000000US261614006001001,Block1001,G5040,U,02602,S,25957.000000000000000,0.000000000000000,+42.2728782,-083.7483566,255.000000000000000,497.000000000000000,0.008484823896859,0.000002832676911
261614005007004,26,161,400500,7004,1000000US261614005007004,Block7004,G5040,U,02602,S,11742.000000000000000,0.000000000000000,+42.2733063,-083.7438734,50.000000000000000,108.000000000000000,0.004780811151643,0.000001281339572
261614006001007,26,161,400600,1007,1000000US261614006001007,Block1007,G5040,U,02602,S,19598.000000000000000,0.000000000000000,+42.2685902,-083.7480835,2.000000000000000,7.000000000000000,0.005787702816400,0.000002138578023
261619801011013,26,161,980101,1013,1000000US261619801011013,Block1013,G5040,U,02602,S,15931.000000000000000,0.000000000000000,+42.2726048,-083.7400246,1.000000000000000,21.000000000000000,0.005280111605504,0.000001738500056
261614005002005,26,161,400500,2005,1000000US261614005002005,Block2005,G5040,U,02602,S,29213.000000000000000,0.000000000000000,+42.2670392,-083.7356332,69.000000000000000,208.000000000000000,0.008207372878924,0.000003187726000
261614005005004,26,161,400500,5004,1000000US261614005005004,Block5004,G5040,U,02602,S,16500.000000000000000,0.000000000000000,+42.2685255,-083.7368825,53.000000000000000,125.000000000000000,0.005853276036599,0.000001800464363
261614004002000,26,161,400400,2000,1000000US261614004002000,Block2000,G5040,U,02602,S,24145.000000000000000,0.000000000000000,+42.2654892,-083.7364011,34.000000000000000,107.000000000000000,0.008359712999688,0.000002634618874
261614007001008,26,161,400700,1008,1000000US261614007001008,Block1008,G5040,U,02602,S,9789.000000000000000,0.000000000000000,+42.2853002,-083.7463219,22.000000000000000,48.000000000000000,0.004365719552859,0.000001068415428
261614007001013,26,161,400700,1013,1000000US261614007001013,Block1013,G5040,U,02602,S,1905.000000000000000,0.000000000000000,+42.2846030,-083.7456383,1.000000000000000,1.000000000000000,0.002246040821860,0.000000207880511
261614001001012,26,161,400100,1012,1000000US261614001001012,Block1012,G5040,U,02602,S,10877.000000000000000,0.000000000000000,+42.2818714,-083.7478297,0.000000000000000,0.000000000000000,0.004406146488292,0.000001187203372
261614005006006,26,161,400500,6006,1000000US261614005006006,Block6006,G5040,U,02602,S,2229.000000000000000,0.000000000000000,+42.2764512,-083.7496632,1.000000000000000,14.000000000000000,0.001960334344286,0.000000243302977
261614053001018,26,161,405300,1018,1000000US261614053001018,Block1018,G5040,U,02602,S,19150.000000000000000,0.000000000000000,+42.2654332,-083.6843931,0.000000000000000,0.000000000000000,0.012411622458217,0.000002058602002
261614031001016,26,161,403100,1016,1000000US261614031001016,Block1016,G5040,U,02602,S,105198.000000000000000,0.000000000000000,+42.3157704,-083.7725463,20.000000000000000,44.000000000000000,0.000577034623366,0.000000002727210
261614033003003,26,161,403300,3003,1000000US261614033003003,Block3003,G5040,U,02602,S,5183.000000000000000,0.000000000000000,+42.2931225,-083.7837037,0.000000000000000,0.000000000000000,0.006079677281245,0.000000565783695
261614034001009,26,161,403400,1009,1000000US261614034001009,Block1009,G5040,U,02602,S,26441.000000000000000,0.000000000000000,+42.2918323,-083.7791476,32.000000000000000,66.000000000000000,0.007850817362102,0.000002886296780
261614031001026,26,161,403100,1026,1000000US261614031001026,Block1026,G5040,U,02602,S,15621.000000000000000,0.000000000000000,+42.3058570,-083.7656189,3.000000000000000,9.000000000000000,0.005520693868836,0.000001705593005
261614032003007,26,161,403200,3007,1000000US261614032003007,Block3007,G5040,U,02602,S,18599.000000000000000,0.000000000000000,+42.2954257,-083.7746221,19.000000000000000,50.000000000000000,0.005642083923814,0.000002030442829
261614031001029,26,161,403100,1029,1000000US261614031001029,Block1029,G5040,U,02602,S,37864.000000000000000,0.000000000000000,+42.3000875,-083.7547447,7.000000000000000,20.000000000000000,0.009374444014105,0.000004133805415
261614056002010,26,161,405600,2010,1000000US261614056002010,Block2010,G5040,U,02602,S,9783.000000000000000,0.000000000000000,+42.2329131,-083.7122007,30.000000000000000,81.000000000000000,0.004174271576722,0.000001066940328
261614560003001,26,161,456000,3001,1000000US261614560003001,Block3001,G5040,U,02602,S,735108.000000000000000,10538.000000000000000,+42.2645985,-083.7853990,402.000000000000000,840.000000000000000,0.028645180374378,0.000003474235245
261614031001038,26,161,403100,1038,1000000US261614031001038,Block1038,G5040,U,02602,S,789564.000000000000000,0.000000000000000,+42.3047031,-083.7745819,97.000000000000000,270.000000000000000,0.072813243066101,0.000085975996291
261614033004020,26,161,403300,4020,1000000US261614033004020,Block4020,G5040,U,02602,S,13102.000000000000000,0.000000000000000,+42.2790406,-083.7943677,10.000000000000000,24.000000000000000,0.005030288064058,0.000001429932695
261614033001003,26,161,403300,1003,1000000US261614033001003,Block1003,G5040,U,02602,S,8591.000000000000000,0.000000000000000,+42.2989945,-083.7856002,0.000000000000000,0.000000000000000,0.001013141856603,0.000000049288297
261614045001001,26,161,404500,1001,1000000US261614045001001,Block1001,G5040,U,02602,S,1414864.000000000000000,5118.000000000000000,+42.2573987,-083.7465922,341.000000000000000,485.000000000000000,0.090868857771896,0.000154915919483
261614031001034,26,161,403100,1034,1000000US261614031001034,Block1034,G5040,U,02602,S,161166.000000000000000,0.000000000000000,+42.3088555,-083.7694155,39.000000000000000,114.000000000000000,0.040571342378952,0.000017597499522
261614053002013,26,161,405300,2013,1000000US261614053002013,Block2013,G5040,U,02602,S,70707.000000000000000,175.000000000000000,+42.2835494,-083.7153356,0.000000000000000,0.000000000000000,0.039386044849034,0.000007736262805
261614007001009,26,161,400700,1009,1000000US261614007001009,Block1009,G5040,U,02602,S,22495.000000000000000,0.000000000000000,+42.2858744,-083.7447918,60.000000000000000,96.000000000000000,0.007132767082085,0.000002455362697
261614147001002,26,161,414700,1002,1000000US261614147001002,Block1002,G5040,U,02602,S,350793.000000000000000,0.000000000000000,+42.2392506,-083.7574326,366.000000000000000,510.000000000000000,0.034782005750156,0.000005438744467
261614031001048,26,161,403100,1048,1000000US261614031001048,Block1048,G5040,U,02602,S,1050.000000000000000,0.000000000000000,+42.3095177,-083.7653916,0.000000000000000,0.000000000000000,0.001327369913406,0.000000114657204
261614027003009,26,161,402700,3009,1000000US261614027003009,Block3009,G5040,U,02602,S,43107.000000000000000,0.000000000000000,+42.3173465,-083.7043272,137.000000000000000,212.000000000000000,0.010146975958649,0.000004707439024
261614051001000,26,161,405100,1000,1000000US261614051001000,Block1000,G5040,U,02602,S,333995.000000000000000,0.000000000000000,+42.2434198,-083.7161673,296.000000000000000,536.000000000000000,0.050233436684357,0.000036431173536
261614045001000,26,161,404500,1000,1000000US261614045001000,Block1000,G5040,U,02602,S,14255.000000000000000,0.000000000000000,+42.2620655,-083.7408673,0.000000000000000,0.000000000000000,0.006577491567013,0.000001555381338
261614046005000,26,161,404600,5000,1000000US261614046005000,Block5000,G5040,U,02602,S,256661.000000000000000,0.000000000000000,+42.2542228,-083.7356498,1.000000000000000,3.000000000000000,0.034578640618670,0.000028000867459
261614046003007,26,161,404600,3007,1000000US261614046003007,Block3007,G5040,U,02602,S,10497.000000000000000,0.000000000000000,+42.2609764,-083.7397663,43.000000000000000,57.000000000000000,0.004319299553773,0.000001145346650
261614004002007,26,161,400400,2007,1000000US261614004002007,Block2007,G5040,U,02602,S,12984.000000000000000,0.000000000000000,+42.2629850,-083.7382736,20.000000000000000,45.000000000000000,0.005208519867633,0.000001416663710
261614004002009,26,161,400400,2009,1000000US261614004002009,Block2009,G5040,U,02602,S,11301.000000000000000,0.000000000000000,+42.2622207,-083.7380620,9.000000000000000,32.000000000000000,0.005205780885046,0.000001233101857
261614046003005,26,161,404600,3005,1000000US261614046003005,Block3005,G5040,U,02602,S,7406.000000000000000,0.000000000000000,+42.2617741,-083.7385661,8.000000000000000,13.000000000000000,0.004752336068370,0.000000808102093
261614004001011,26,161,400400,1011,1000000US261614004001011,Block1011,G5040,U,02602,S,17267.000000000000000,0.000000000000000,+42.2650673,-083.7332122,26.000000000000000,56.000000000000000,0.005545512217090,0.000001884118850
261614004001010,26,161,400400,1010,1000000US261614004001010,Block1010,G5040,U,02602,S,20425.000000000000000,0.000000000000000,+42.2660388,-083.7336232,15.000000000000000,48.000000000000000,0.006725674262601,0.000002228687373
261614046003004,26,161,404600,3004,1000000US261614046003004,Block3004,G5040,U,02602,S,15764.000000000000000,0.000000000000000,+42.2610247,-083.7382314,36.000000000000000,30.000000000000000,0.005569244284953,0.000001719999710
261614004002020,26,161,400400,2020,1000000US261614004002020,Block2020,G5040,U,02602,S,3428.000000000000000,0.000000000000000,+42.2613515,-083.7365366,0.000000000000000,0.000000000000000,0.003104748523448,0.000000374006408
261614046003003,26,161,404600,3003,1000000US261614046003003,Block3003,G5040,U,02602,S,66675.000000000000000,0.000000000000000,+42.2590107,-083.7362618,108.000000000000000,152.000000000000000,0.012156552124859,0.000007274527076
261614004002021,26,161,400400,2021,1000000US261614004002021,Block2021,G5040,U,02602,S,12100.000000000000000,0.000000000000000,+42.2620835,-083.7367387,21.000000000000000,33.000000000000000,0.004624765027382,0.000001320205276
261614046005002,26,161,404600,5002,1000000US261614046005002,Block5002,G5040,U,02602,S,28712.000000000000000,0.000000000000000,+42.2526638,-083.7327382,0.000000000000000,0.000000000000000,0.007350418395195,0.000003132311135
261614045003007,26,161,404500,3007,1000000US261614045003007,Block3007,G5040,U,02602,S,24563.000000000000000,0.000000000000000,+42.2402670,-083.7403281,1.000000000000000,19.000000000000000,0.006964699537696,0.000002679195919
261619801021010,26,161,980102,1010,1000000US261619801021010,Block1010,G5040,U,02602,S,97097.000000000000000,0.000000000000000,+42.2801354,-083.7323066,23.000000000000000,2412.000000000000000,0.014708958282382,0.000010597266661
261614003003007,26,161,400300,3007,1000000US261614003003007,Block3007,G5040,U,02602,S,18853.000000000000000,0.000000000000000,+42.2769896,-083.7322027,108.000000000000000,222.000000000000000,0.006400826381476,0.000002057576476
261614044001003,26,161,404400,1003,1000000US261614044001003,Block1003,G5040,U,02602,S,2368.000000000000000,0.000000000000000,+42.2567487,-083.7568965,0.000000000000000,0.000000000000000,0.003583584764267,0.000000258317502
261614004001002,26,161,400400,1002,1000000US261614004001002,Block1002,G5040,U,02602,S,41524.000000000000000,0.000000000000000,+42.2687551,-083.7291272,42.000000000000000,124.000000000000000,0.009726325299181,0.000004531185699
261619801011000,26,161,980101,1000,1000000US261619801011000,Block1000,G5040,U,02602,S,109476.000000000000000,0.000000000000000,+42.2796417,-083.7351118,0.000000000000000,0.000000000000000,0.014024128069406,0.000011948229530
261614036004012,26,161,403600,4012,1000000US261614036004012,Block4012,G5040,U,02602,S,69966.000000000000000,0.000000000000000,+42.3125686,-083.7097086,9.000000000000000,34.000000000000000,0.014574783174856,0.000007639986368
261614032001006,26,161,403200,1006,1000000US261614032001006,Block1006,G5040,U,02602,S,10038.000000000000000,0.000000000000000,+42.2936943,-083.7467936,0.000000000000000,0.000000000000000,0.008226962320290,0.000001095788748
261614052002009,26,161,405200,2009,1000000US261614052002009,Block2009,G5040,U,02602,S,70141.000000000000000,0.000000000000000,+42.2573551,-083.7182802,35.000000000000000,92.000000000000000,0.011291210958733,0.000007652487395
261614027003008,26,161,402700,3008,1000000US261614027003008,Block3008,G5040,U,02602,S,20415.000000000000000,0.000000000000000,+42.3186910,-083.6963802,23.000000000000000,57.000000000000000,0.006699182211440,0.000002229504533
261614027003001,26,161,402700,3001,1000000US261614027003001,Block3001,G5040,U,02602,S,7101.000000000000000,0.000000000000000,+42.3204881,-083.6947454,9.000000000000000,27.000000000000000,0.003412833017779,0.000000775455747
261614036005000,26,161,403600,5000,1000000US261614036005000,Block5000,G5040,U,02602,S,277486.000000000000000,0.000000000000000,+42.3048438,-083.7114147,0.000000000000000,0.000000000000000,0.022712160061084,0.000030296728775
261614055003002,26,161,405500,3002,1000000US261614055003002,Block3002,G5040,U,02602,S,27028.000000000000000,0.000000000000000,+42.2364827,-083.6883252,39.000000000000000,103.000000000000000,0.008687086818391,0.000002947798201
261614032001005,26,161,403200,1005,1000000US261614032001005,Block1005,G5040,U,02602,S,18092.000000000000000,0.000000000000000,+42.2929614,-083.7465369,0.000000000000000,0.000000000000000,0.011440004149268,0.000001974933491
261614045003001,26,161,404500,3001,1000000US261614045003001,Block3001,G5040,U,02602,S,16817.000000000000000,0.000000000000000,+42.2436501,-083.7502248,0.000000000000000,0.000000000000000,0.016153335272889,0.000001834402959
261614054001000,26,161,405400,1000,1000000US261614054001000,Block1000,G5040,U,02602,S,13953.000000000000000,0.000000000000000,+42.2560514,-083.6930579,0.000000000000000,0.000000000000000,0.011225508786583,0.000001522263281
261614054001002,26,161,405400,1002,1000000US261614054001002,Block1002,G5040,U,02602,S,63933.000000000000000,0.000000000000000,+42.2539052,-083.6971199,57.000000000000000,70.000000000000000,0.018191909365076,0.000006974825868
261614054002001,26,161,405400,2001,1000000US261614054002001,Block2001,G5040,U,02602,S,35548.000000000000000,0.000000000000000,+42.2538379,-083.6849916,0.000000000000000,0.000000000000000,0.005002036453079,0.000000796770704
261614060001018,26,161,406000,1018,1000000US261614060001018,Block1018,G5040,R, ,S,1292185.000000000000000,0.000000000000000,+42.3196762,-083.7447913,33.000000000000000,86.000000000000000,0.000948238582916,0.000000010356495
